building,occupant_id,split,image_path
building_5,0000102,reference,dataset_splits/10_buildings/building_5/0000102/reference/0000102_051.jpg
building_5,0000102,reference,dataset_splits/10_buildings/building_5/0000102/reference/0000102_058.jpg
building_5,0000102,reference,dataset_splits/10_buildings/building_5/0000102/reference/0000102_061.jpg
building_5,0000102,reference,dataset_splits/10_buildings/building_5/0000102/reference/0000102_087.jpg
building_5,0000102,reference,dataset_splits/10_buildings/building_5/0000102/reference/0000102_105.jpg
building_5,0000102,reference,dataset_splits/10_buildings/building_5/0000102/reference/0000102_108.jpg
building_5,0000102,reference,dataset_splits/10_buildings/building_5/0000102/reference/0000102_114.jpg
building_5,0000102,reference,dataset_splits/10_buildings/building_5/0000102/reference/0000102_121.jpg
building_5,0000102,reference,dataset_splits/10_buildings/building_5/0000102/reference/0000102_136.jpg
building_5,0000102,reference,dataset_splits/10_buildings/building_5/0000102/reference/0000102_220.jpg
building_5,0000102,reference,dataset_splits/10_buildings/building_5/0000102/reference/0000102_235.jpg
building_5,0000102,reference,dataset_splits/10_buildings/building_5/0000102/reference/0000102_283.jpg
building_5,0000102,reference,dataset_splits/10_buildings/building_5/0000102/reference/0000102_299.jpg
building_5,0000102,reference,dataset_splits/10_buildings/building_5/0000102/reference/0000102_322.jpg
building_5,0000102,reference,dataset_splits/10_buildings/building_5/0000102/reference/0000102_337.jpg
building_5,0000102,reference,dataset_splits/10_buildings/building_5/0000102/reference/0000102_371.jpg
building_5,0000102,reference,dataset_splits/10_buildings/building_5/0000102/reference/0000102_380.jpg
building_5,0000102,reference,dataset_splits/10_buildings/building_5/0000102/reference/0000102_397.jpg
building_5,0000102,reference,dataset_splits/10_buildings/building_5/0000102/reference/0000102_409.jpg
building_5,0000102,reference,dataset_splits/10_buildings/building_5/0000102/reference/0000102_412.jpg
building_5,0000102,test,dataset_splits/10_buildings/building_5/0000102/test/0000102_026.jpg
building_5,0000102,test,dataset_splits/10_buildings/building_5/0000102/test/0000102_033.jpg
building_5,0000102,test,dataset_splits/10_buildings/building_5/0000102/test/0000102_054.jpg
building_5,0000102,test,dataset_splits/10_buildings/building_5/0000102/test/0000102_062.jpg
building_5,0000102,test,dataset_splits/10_buildings/building_5/0000102/test/0000102_073.jpg
building_5,0000102,test,dataset_splits/10_buildings/building_5/0000102/test/0000102_086.jpg
building_5,0000102,test,dataset_splits/10_buildings/building_5/0000102/test/0000102_098.jpg
building_5,0000102,test,dataset_splits/10_buildings/building_5/0000102/test/0000102_146.jpg
building_5,0000102,test,dataset_splits/10_buildings/building_5/0000102/test/0000102_152.jpg
building_5,0000102,test,dataset_splits/10_buildings/building_5/0000102/test/0000102_157.jpg
