building,occupant_id,split,image_path
building_7,0000119,reference,dataset_splits/10_buildings/building_7/0000119/reference/0000119_001.jpg
building_7,0000119,reference,dataset_splits/10_buildings/building_7/0000119/reference/0000119_022.jpg
building_7,0000119,reference,dataset_splits/10_buildings/building_7/0000119/reference/0000119_024.jpg
building_7,0000119,reference,dataset_splits/10_buildings/building_7/0000119/reference/0000119_033.jpg
building_7,0000119,reference,dataset_splits/10_buildings/building_7/0000119/reference/0000119_042.jpg
building_7,0000119,reference,dataset_splits/10_buildings/building_7/0000119/reference/0000119_065.jpg
building_7,0000119,reference,dataset_splits/10_buildings/building_7/0000119/reference/0000119_069.jpg
building_7,0000119,reference,dataset_splits/10_buildings/building_7/0000119/reference/0000119_071.jpg
building_7,0000119,reference,dataset_splits/10_buildings/building_7/0000119/reference/0000119_075.jpg
building_7,0000119,reference,dataset_splits/10_buildings/building_7/0000119/reference/0000119_076.jpg
building_7,0000119,reference,dataset_splits/10_buildings/building_7/0000119/reference/0000119_077.jpg
building_7,0000119,reference,dataset_splits/10_buildings/building_7/0000119/reference/0000119_080.jpg
building_7,0000119,reference,dataset_splits/10_buildings/building_7/0000119/reference/0000119_082.jpg
building_7,0000119,reference,dataset_splits/10_buildings/building_7/0000119/reference/0000119_086.jpg
building_7,0000119,reference,dataset_splits/10_buildings/building_7/0000119/reference/0000119_088.jpg
building_7,0000119,reference,dataset_splits/10_buildings/building_7/0000119/reference/0000119_092.jpg
building_7,0000119,reference,dataset_splits/10_buildings/building_7/0000119/reference/0000119_098.jpg
building_7,0000119,reference,dataset_splits/10_buildings/building_7/0000119/reference/0000119_100.jpg
building_7,0000119,reference,dataset_splits/10_buildings/building_7/0000119/reference/0000119_101.jpg
building_7,0000119,reference,dataset_splits/10_buildings/building_7/0000119/reference/0000119_102.jpg
building_7,0000119,test,dataset_splits/10_buildings/building_7/0000119/test/0000119_002.jpg
building_7,0000119,test,dataset_splits/10_buildings/building_7/0000119/test/0000119_007.jpg
building_7,0000119,test,dataset_splits/10_buildings/building_7/0000119/test/0000119_008.jpg
building_7,0000119,test,dataset_splits/10_buildings/building_7/0000119/test/0000119_009.jpg
building_7,0000119,test,dataset_splits/10_buildings/building_7/0000119/test/0000119_013.jpg
building_7,0000119,test,dataset_splits/10_buildings/building_7/0000119/test/0000119_023.jpg
building_7,0000119,test,dataset_splits/10_buildings/building_7/0000119/test/0000119_026.jpg
building_7,0000119,test,dataset_splits/10_buildings/building_7/0000119/test/0000119_027.jpg
building_7,0000119,test,dataset_splits/10_buildings/building_7/0000119/test/0000119_035.jpg
building_7,0000119,test,dataset_splits/10_buildings/building_7/0000119/test/0000119_036.jpg
building_7,0000119,test,dataset_splits/10_buildings/building_7/0000119/test/0000119_037.jpg
building_7,0000119,test,dataset_splits/10_buildings/building_7/0000119/test/0000119_038.jpg
building_7,0000119,test,dataset_splits/10_buildings/building_7/0000119/test/0000119_045.jpg
building_7,0000119,test,dataset_splits/10_buildings/building_7/0000119/test/0000119_055.jpg
building_7,0000119,test,dataset_splits/10_buildings/building_7/0000119/test/0000119_062.jpg
building_7,0000119,test,dataset_splits/10_buildings/building_7/0000119/test/0000119_070.jpg
building_7,0000119,test,dataset_splits/10_buildings/building_7/0000119/test/0000119_078.jpg
building_7,0000119,test,dataset_splits/10_buildings/building_7/0000119/test/0000119_079.jpg
building_7,0000119,test,dataset_splits/10_buildings/building_7/0000119/test/0000119_084.jpg
building_7,0000119,test,dataset_splits/10_buildings/building_7/0000119/test/0000119_094.jpg
building_7,0000205,reference,dataset_splits/10_buildings/building_7/0000205/reference/0000205_021.jpg
building_7,0000205,reference,dataset_splits/10_buildings/building_7/0000205/reference/0000205_029.jpg
building_7,0000205,reference,dataset_splits/10_buildings/building_7/0000205/reference/0000205_038.jpg
building_7,0000205,reference,dataset_splits/10_buildings/building_7/0000205/reference/0000205_050.jpg
building_7,0000205,reference,dataset_splits/10_buildings/building_7/0000205/reference/0000205_060.jpg
building_7,0000205,reference,dataset_splits/10_buildings/building_7/0000205/reference/0000205_071.jpg
building_7,0000205,reference,dataset_splits/10_buildings/building_7/0000205/reference/0000205_085.jpg
building_7,0000205,reference,dataset_splits/10_buildings/building_7/0000205/reference/0000205_090.jpg
building_7,0000205,reference,dataset_splits/10_buildings/building_7/0000205/reference/0000205_096.jpg
building_7,0000205,reference,dataset_splits/10_buildings/building_7/0000205/reference/0000205_099.jpg
building_7,0000205,reference,dataset_splits/10_buildings/building_7/0000205/reference/0000205_102.jpg
building_7,0000205,reference,dataset_splits/10_buildings/building_7/0000205/reference/0000205_123.jpg
building_7,0000205,reference,dataset_splits/10_buildings/building_7/0000205/reference/0000205_131.jpg
building_7,0000205,reference,dataset_splits/10_buildings/building_7/0000205/reference/0000205_134.jpg
building_7,0000205,reference,dataset_splits/10_buildings/building_7/0000205/reference/0000205_135.jpg
building_7,0000205,reference,dataset_splits/10_buildings/building_7/0000205/reference/0000205_154.jpg
building_7,0000205,reference,dataset_splits/10_buildings/building_7/0000205/reference/0000205_160.jpg
building_7,0000205,reference,dataset_splits/10_buildings/building_7/0000205/reference/0000205_172.jpg
building_7,0000205,reference,dataset_splits/10_buildings/building_7/0000205/reference/0000205_193.jpg
building_7,0000205,reference,dataset_splits/10_buildings/building_7/0000205/reference/0000205_195.jpg
building_7,0000205,test,dataset_splits/10_buildings/building_7/0000205/test/0000205_006.jpg
building_7,0000205,test,dataset_splits/10_buildings/building_7/0000205/test/0000205_010.jpg
building_7,0000205,test,dataset_splits/10_buildings/building_7/0000205/test/0000205_019.jpg
building_7,0000205,test,dataset_splits/10_buildings/building_7/0000205/test/0000205_020.jpg
building_7,0000205,test,dataset_splits/10_buildings/building_7/0000205/test/0000205_022.jpg
building_7,0000205,test,dataset_splits/10_buildings/building_7/0000205/test/0000205_058.jpg
building_7,0000205,test,dataset_splits/10_buildings/building_7/0000205/test/0000205_062.jpg
building_7,0000205,test,dataset_splits/10_buildings/building_7/0000205/test/0000205_078.jpg
