building,occupant_id,split,image_path
building_1,0000147,reference,dataset_splits/10_buildings/building_1/0000147/reference/0000147_005.jpg
building_1,0000147,reference,dataset_splits/10_buildings/building_1/0000147/reference/0000147_021.jpg
building_1,0000147,reference,dataset_splits/10_buildings/building_1/0000147/reference/0000147_022.jpg
building_1,0000147,reference,dataset_splits/10_buildings/building_1/0000147/reference/0000147_025.jpg
building_1,0000147,reference,dataset_splits/10_buildings/building_1/0000147/reference/0000147_029.jpg
building_1,0000147,reference,dataset_splits/10_buildings/building_1/0000147/reference/0000147_036.jpg
building_1,0000147,reference,dataset_splits/10_buildings/building_1/0000147/reference/0000147_037.jpg
building_1,0000147,reference,dataset_splits/10_buildings/building_1/0000147/reference/0000147_053.jpg
building_1,0000147,reference,dataset_splits/10_buildings/building_1/0000147/reference/0000147_071.jpg
building_1,0000147,reference,dataset_splits/10_buildings/building_1/0000147/reference/0000147_077.jpg
building_1,0000147,reference,dataset_splits/10_buildings/building_1/0000147/reference/0000147_088.jpg
building_1,0000147,reference,dataset_splits/10_buildings/building_1/0000147/reference/0000147_177.jpg
building_1,0000147,reference,dataset_splits/10_buildings/building_1/0000147/reference/0000147_197.jpg
building_1,0000147,reference,dataset_splits/10_buildings/building_1/0000147/reference/0000147_203.jpg
building_1,0000147,reference,dataset_splits/10_buildings/building_1/0000147/reference/0000147_240.jpg
building_1,0000147,reference,dataset_splits/10_buildings/building_1/0000147/reference/0000147_259.jpg
building_1,0000147,reference,dataset_splits/10_buildings/building_1/0000147/reference/0000147_291.jpg
building_1,0000147,reference,dataset_splits/10_buildings/building_1/0000147/reference/0000147_309.jpg
building_1,0000147,reference,dataset_splits/10_buildings/building_1/0000147/reference/0000147_313.jpg
building_1,0000147,reference,dataset_splits/10_buildings/building_1/0000147/reference/0000147_337.jpg
building_1,0000147,test,dataset_splits/10_buildings/building_1/0000147/test/0000147_018.jpg
building_1,0000147,test,dataset_splits/10_buildings/building_1/0000147/test/0000147_045.jpg
building_1,0000147,test,dataset_splits/10_buildings/building_1/0000147/test/0000147_055.jpg
building_1,0000147,test,dataset_splits/10_buildings/building_1/0000147/test/0000147_057.jpg
building_1,0000147,test,dataset_splits/10_buildings/building_1/0000147/test/0000147_141.jpg
building_1,0000147,test,dataset_splits/10_buildings/building_1/0000147/test/0000147_145.jpg
building_1,0000147,test,dataset_splits/10_buildings/building_1/0000147/test/0000147_147.jpg
building_1,0000147,test,dataset_splits/10_buildings/building_1/0000147/test/0000147_156.jpg
building_1,0000147,test,dataset_splits/10_buildings/building_1/0000147/test/0000147_169.jpg
building_1,0000147,test,dataset_splits/10_buildings/building_1/0000147/test/0000147_171.jpg
building_1,0000147,test,dataset_splits/10_buildings/building_1/0000147/test/0000147_174.jpg
building_1,0000147,test,dataset_splits/10_buildings/building_1/0000147/test/0000147_181.jpg
building_1,0000147,test,dataset_splits/10_buildings/building_1/0000147/test/0000147_231.jpg
